Sample	posterior	likelihood	prior	treeLikelihood.AMR-seqsim	treeHeight.t:AMR-seqsim	treeLength.t:AMR-seqsim	Tree.t:AMR-seqsim.count_Resistant_to_Sensitive	Tree.t:AMR-seqsim.count_Sensitive_to_Resistant	Tree.t:AMR-seqsim.count_Resistant	Tree.t:AMR-seqsim.count_Sensitive	rootTypeLogger.t:AMR-seqsim	R0.t:AMR-seqsim1	R0.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim1	samplingProportion.t:AMR-seqsim2	samplingProportion.t:AMR-seqsim3	samplingProportion.t:AMR-seqsim4	becomeUninfectiousRate.t:AMR-seqsim1	becomeUninfectiousRate.t:AMR-seqsim2	rateMatrix.t:AMR-seqsim1	rateMatrix.t:AMR-seqsim2	geo-frequencies.t:AMR-seqsim1	geo-frequencies.t:AMR-seqsim2	clockRate.c:AMR-seqsim	kappa.s:AMR-seqsim	freqParameter.s:AMR-seqsim1	freqParameter.s:AMR-seqsim2	freqParameter.s:AMR-seqsim3	freqParameter.s:AMR-seqsim4
1132000	-8889.883690613484	-8516.56591211857	-373.3177784949125	-8516.56591211857	9.789391159905664	210.22629966783376	35	15	8	92	0	0.9600366303313043	2.57685215915486	0.0	0.29225424688305535	0.0	0.19606585008567784	0.49081440331736814	0.49081440331736814	0.43983080143242975	0.20831322252718926	0.5595610262647998	0.44043897373520047	0.005280610781389526	2.610142982773616	0.24025970960573584	0.2646645563687723	0.2503816017864737	0.2446941322390183
1133000	-8885.184667488027	-8514.449391495313	-370.73527599271387	-8514.449391495313	9.867314475434593	208.80981215627327	35	14	8	92	1	0.8964801575406495	2.570406551122894	0.0	0.444597474571904	0.0	0.3008009041647111	0.49287210548521443	0.49287210548521443	0.29215781861335627	0.1780902464762871	0.6261836641966732	0.373816335803327	0.004985038528509878	2.610142982773616	0.24025970960573584	0.2646645563687723	0.2503816017864737	0.2446941322390183
1134000	-8882.956041022755	-8514.152977613232	-368.8030634095237	-8514.152977613232	9.3852153733271	208.68313662066947	33	12	8	92	1	1.654484114194765	2.6101866223319137	0.0	0.5937352620913916	0.0	0.3534465225681424	0.42733761426363515	0.42733761426363515	0.33770995712707663	0.17937856595925253	0.6261836641966732	0.373816335803327	0.004949721059496167	2.5738939377775205	0.24025970960573584	0.2646645563687723	0.2503816017864737	0.2446941322390183
1135000	-8880.868593863272	-8512.697833537684	-368.1707603255876	-8512.697833537684	9.209397102766431	208.8023399171562	33	15	10	90	0	0.9971852119926016	3.040223691799338	0.0	0.43384232206374745	0.0	0.29076536282306864	0.43422801591494864	0.43422801591494864	0.31460972178627994	0.25902048718734066	0.6261836641966732	0.373816335803327	0.004893563612555679	2.5738939377775205	0.24025970960573584	0.2646645563687723	0.2541318727344845	0.24094386129100745
1136000	-8892.271295160954	-8514.933744927988	-377.3375502329648	-8514.933744927988	10.36316626359342	215.9701298254837	35	16	9	91	0	0.9352952106641623	2.9019618149044417	0.0	0.36292472220185	0.0	0.16284156702867789	0.5057176202853417	0.5057176202853417	0.2951379507344054	0.244789550706621	0.6261836641966732	0.373816335803327	0.004896722390999153	2.5738939377775205	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1137000	-8884.768081823704	-8517.308021317376	-367.46006050632866	-8517.308021317376	10.065533235323976	209.06334383575623	32	14	10	90	0	1.547832364289772	2.478477505551408	0.0	0.2864687664079906	0.0	0.2986459916998506	0.5054726534384418	0.5054726534384418	0.27675410718188637	0.19926009390858904	0.6261836641966732	0.373816335803327	0.004975537396654242	2.5738939377775205	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1138000	-8881.814888290235	-8511.777250127856	-370.03763816237836	-8511.777250127856	9.666325356711772	208.9083216497453	34	16	10	90	0	1.1234280942535986	2.376271971257822	0.0	0.37709420677758076	0.0	0.2559963287643993	0.5416110379080754	0.5416110379080754	0.3660241416183187	0.21801562434050686	0.9635098751459898	0.036490124854010375	0.004888737588499854	2.8068158966550496	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1139000	-8884.995263457324	-8516.671143593892	-368.324119863432	-8516.671143593892	9.034917391509671	206.3280094765598	33	16	11	89	0	0.9689805695512818	2.5791840453873016	0.0	0.5828451836158688	0.0	0.3712771513873984	0.46109507320831167	0.46109507320831167	0.45171899330472387	0.2228897276188244	0.9635098751459898	0.036490124854010375	0.004971559661314533	2.8068158966550496	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1140000	-8890.984987956766	-8513.654878494219	-377.3301094625474	-8513.654878494219	9.32970221918077	212.26647262457993	34	17	11	89	0	1.1902120735032755	2.302212103491339	0.0	0.39624242778678886	0.0	0.30717970385028087	0.4958962088945216	0.4958962088945216	0.30089618922731987	0.2325972332531286	0.9635098751459898	0.036490124854010375	0.004820763255691389	2.8068158966550496	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1141000	-8897.533216831544	-8521.686545706907	-375.8466711246369	-8521.686545706907	10.550052050776733	214.03967321643836	34	15	9	91	0	0.9013899151575243	2.883548537440635	0.0	0.5491933108210905	0.0	0.27774817489143633	0.5089758505364177	0.5089758505364177	0.4179728891394674	0.181928444695519	0.9635098751459898	0.036490124854010375	0.00473150660632534	2.8068158966550496	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1142000	-8911.443044837546	-8524.128854381492	-387.3141904560542	-8524.128854381492	9.339669500165542	208.75195890368843	41	22	9	91	0	0.8582114056208662	2.3160879244205868	0.0	0.5529644507654174	0.0	0.2999239959062259	0.551440131669001	0.551440131669001	0.47488889091237796	0.29287152284274076	0.7072883145965361	0.29271168540346415	0.005250624498576564	2.8068158966550496	0.24025970960573584	0.2646645563687723	0.24340786053744262	0.2516678734880493
1143000	-8906.170441843871	-8516.95884079641	-389.2116010474626	-8516.95884079641	9.716624009258021	210.930591417272	42	23	9	91	0	1.3414025711842417	2.4763181060595354	0.0	0.5048861388082161	0.0	0.3181875796132547	0.49845021664980954	0.49845021664980954	0.7086843803943849	0.24693857125295682	0.7072883145965361	0.29271168540346415	0.004916280348370419	2.8068158966550496	0.24025970960573584	0.26081499125737173	0.2472574256488432	0.2516678734880493
1144000	-8915.583792553778	-8520.877913296925	-394.70587925685265	-8520.877913296925	9.38802086219619	209.3315712599441	49	27	7	93	1	1.2602731376575147	2.928838597029192	0.0	0.4885535736245643	0.0	0.1950155362878779	0.5194647008486979	0.5194647008486979	0.9753807689114281	0.22119271792391398	0.02979745085712049	0.9702025491428797	0.005081019355653196	2.8068158966550496	0.24025970960573584	0.26081499125737173	0.2472574256488432	0.2516678734880493
1145000	-8928.444328165311	-8524.293394902119	-404.15093326319135	-8524.293394902119	9.90627775455549	214.20179211382182	52	30	7	93	1	0.9247499377335204	2.5574956229186605	0.0	0.6669719443851184	0.0	0.25000196308721573	0.5102606873064637	0.5102606873064637	1.1351438306610993	0.22762858123520868	0.02979745085712049	0.9702025491428797	0.004670966770814428	2.8068158966550496	0.23652254201521417	0.2645521588478934	0.2472574256488432	0.2516678734880493
1146000	-8915.688608362581	-8523.814322209486	-391.87428615309506	-8523.814322209486	9.48884426119994	210.79958773073372	49	28	7	93	0	0.981767724365186	2.61946098584391	0.0	0.600013779715994	0.0	0.26361459049944386	0.45948911106728363	0.45948911106728363	0.6985843127580117	0.2317181307048438	0.4535022442412846	0.5464977557587156	0.00528694266460859	2.8068158966550496	0.23652254201521417	0.2645521588478934	0.2472574256488432	0.2516678734880493
1147000	-8918.284320836325	-8519.534737896023	-398.7495829403015	-8519.534737896023	10.130874188446512	213.6062294522269	54	33	7	93	0	1.3692390767566625	2.698256971133619	0.0	0.35364914635295847	0.0	0.17368373903278708	0.4953240631787722	0.4953240631787722	1.364339914932171	0.2500142649429486	0.4535022442412846	0.5464977557587156	0.005040721437081982	2.8068158966550496	0.23652254201521417	0.2645521588478934	0.2472574256488432	0.2516678734880493
1148000	-8923.874155861782	-8520.058543376419	-403.8156124853628	-8520.058543376419	9.843777443297373	212.5690833295289	55	34	7	93	0	0.8321919331043945	2.020411491605881	0.0	0.5739500883724307	0.0	0.17341642356592457	0.5647923810251744	0.5647923810251744	1.5926685743412512	0.22971496501705582	0.4535022442412846	0.5464977557587156	0.0051001667912975255	2.684558674778854	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1149000	-8926.794476251125	-8518.027926463566	-408.76654978755937	-8518.027926463566	9.99249262667495	213.73058080561214	53	32	8	92	1	1.3084085363183302	2.588659328268659	0.0	0.7362240076256827	0.0	0.22304750392093714	0.5290767062621408	0.5290767062621408	0.9299501319233627	0.2610273436136066	0.4535022442412846	0.5464977557587156	0.0049244637834178475	2.684558674778854	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1150000	-8955.30515177505	-8521.91355293656	-433.3915988384904	-8521.91355293656	10.177601883123238	219.5976429532256	53	38	14	86	1	1.2059444702189765	2.297227122937445	0.0	0.3821210047702823	0.0	0.40956416673835266	0.4463571151662497	0.4463571151662497	0.6899731864096835	0.25952871924408133	0.4535022442412846	0.5464977557587156	0.004873134459908899	2.684558674778854	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1151000	-8940.041087615748	-8531.253189828802	-408.7878977869465	-8531.253189828802	9.732826993562961	214.1805671375655	48	32	12	88	0	1.621848975106749	2.447676349443608	0.0	0.36904920152539417	0.0	0.23927070297035147	0.5113290751998645	0.5113290751998645	1.0551398442447777	0.368905008452493	0.4535022442412846	0.5464977557587156	0.005102408763257622	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1152000	-8940.543752005282	-8523.637736730436	-416.90601527484546	-8523.637736730436	10.215244353459386	217.56211792369632	53	34	10	90	1	0.7625678661171669	2.3215598204671384	0.0	0.4729107695299815	0.0	0.18174993300020692	0.5708266969185984	0.5708266969185984	1.0290505199036553	0.2761719048962128	0.4535022442412846	0.5464977557587156	0.004968965083970732	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1153000	-8938.524487969718	-8523.375687859589	-415.1488001101298	-8523.375687859589	10.053458896770284	215.72871561154858	49	34	14	86	1	1.7103197841482556	2.4913753512632155	0.0	0.38688873257095047	0.0	0.17326742931862182	0.506388640199336	0.506388640199336	0.8358471858780296	0.25902534116020776	0.4535022442412846	0.5464977557587156	0.005032267752053759	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1154000	-8968.213698619627	-8531.95732328009	-436.25637533953784	-8531.95732328009	10.392150318361976	216.92517292819053	66	51	14	86	1	1.1685297414108349	2.6976118348859126	0.0	0.31562388677020986	0.0	0.2663605587882818	0.47995313468013723	0.47995313468013723	0.8949577028239862	0.453552930518777	0.4535022442412846	0.5464977557587156	0.004805128942547174	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1155000	-8969.363286956122	-8532.266166774672	-437.09712018144944	-8532.266166774672	10.533696317920075	218.5138084709209	61	45	13	87	1	1.08695807115171	2.322309224280327	0.0	0.5095690500831914	0.0	0.2927313295989612	0.47813879505872414	0.47813879505872414	0.9251956853784721	0.43512976725532243	0.4535022442412846	0.5464977557587156	0.004538040952955739	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1156000	-8979.242633784517	-8540.134519421928	-439.10811436258905	-8540.134519421928	9.76962136234587	216.34685886769833	70	57	15	85	0	1.7314155405748175	2.35432507506405	0.0	0.5557457528347459	0.0	0.36940301279906895	0.46666449051801584	0.46666449051801584	1.3635169775062173	0.37785373513055875	0.4535022442412846	0.5464977557587156	0.0047995016872239005	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1157000	-8986.148525810106	-8536.636329020288	-449.5121967898178	-8536.636329020288	10.356625803174925	218.46136669937786	67	55	17	83	1	1.4286133815166802	2.601175871413718	0.0	0.6221540753143262	0.0	0.2956031654894721	0.48693652003889243	0.48693652003889243	1.0721250408068792	0.42019197786471185	0.4535022442412846	0.5464977557587156	0.004787012037242155	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1158000	-8969.667264799831	-8524.314205301158	-445.35305949867296	-8524.314205301158	9.82834477975225	215.04807953017797	69	64	23	77	0	1.4895712110570285	3.162686046723303	0.0	0.5219665292822715	0.0	0.27011098163870084	0.44379964319816406	0.44379964319816406	1.2590255140581774	0.3867251443409576	0.8824709954169381	0.1175290045830622	0.004762023829344295	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1159000	-8966.250091173466	-8529.208918681992	-437.04117249147396	-8529.208918681992	9.847186454302973	214.2359385284612	74	60	14	86	0	1.0726617536950662	2.508746355448614	0.0	0.42172081641193404	0.0	0.2788761118134021	0.5117148519182088	0.5117148519182088	1.3769359653410156	0.4888111152376667	0.8824709954169381	0.1175290045830622	0.0048842127875552786	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1160000	-8962.838804854067	-8517.763987260856	-445.0748175932117	-8517.763987260856	10.680579922382552	222.3616535995128	74	57	11	89	0	0.9343447062298306	2.8871644249157087	0.0	0.6269182545310522	0.0	0.324946788206987	0.41513511056214014	0.41513511056214014	1.5338967894670184	0.3706361009715975	0.8824709954169381	0.1175290045830622	0.004862105332430728	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1161000	-8961.3299696233	-8518.14225164889	-443.18771797441116	-8518.14225164889	9.484439641215568	217.83610813138182	80	65	13	87	0	1.0101763803333699	2.7842063801495223	0.0	0.5037360430275056	0.0	0.2676902519958263	0.5056458006494211	0.5056458006494211	1.6635305046305975	0.40195954794183764	0.8824709954169381	0.1175290045830622	0.0049018305607198874	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1162000	-8950.39677810731	-8520.829501156688	-429.56727695062125	-8520.829501156688	9.710648094007727	215.94739016027188	79	62	11	89	0	1.1006259102680673	2.3317509075882352	0.0	0.4938448420907368	0.0	0.2911634316029164	0.5087530470631899	0.5087530470631899	1.9102048955112558	0.4833536707745837	0.8824709954169381	0.1175290045830622	0.004957498134919085	2.6900417283087164	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1163000	-8946.64179187309	-8520.566937932352	-426.0748539407384	-8520.566937932352	10.218253439014166	215.09895881096853	76	59	11	89	0	0.8167037552739633	2.485330982779564	0.0	0.4267222474266581	0.0	0.17656236205326353	0.5666242477142287	0.5666242477142287	1.6289747662883138	0.40945871923562166	0.8824709954169381	0.1175290045830622	0.005094407552288328	2.354038807571139	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1164000	-8953.599943579697	-8515.638348302593	-437.96159527710336	-8515.638348302593	10.342496108873805	215.90027291329596	70	56	14	86	0	1.5293252217904205	2.6901789583724827	0.0	0.48613926374723615	0.0	0.3027250654256347	0.432166071358271	0.432166071358271	1.0963132077304096	0.5468759204749742	0.7713673368055074	0.22863266319449288	0.004821337379266003	2.354038807571139	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1165000	-8956.941707437534	-8518.01909682465	-438.92261061288474	-8518.01909682465	10.502918688883522	214.94088358504516	75	62	15	85	0	1.1032555126287278	2.503238188723481	0.0	0.5224314425341764	0.0	0.3128189749674242	0.5067150902147337	0.5067150902147337	1.212157773746243	0.42017779683853573	0.7713673368055074	0.22863266319449288	0.0050978683788996905	2.354038807571139	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1166000	-8957.328200296091	-8520.266068413042	-437.0621318830486	-8520.266068413042	10.118108611977721	212.97339469472735	75	65	18	82	0	1.5262147866258435	2.6066680728323215	0.0	0.5087485936107474	0.0	0.22116104462685682	0.5244708336901185	0.5244708336901185	1.49105797811657	0.4216948438728851	0.7713673368055074	0.22863266319449288	0.00476510046282965	2.586759679972356	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1167000	-8946.384683862076	-8522.269261847056	-424.11542201501976	-8522.269261847056	9.780807352621848	212.1350825108057	67	56	17	83	0	2.135154412365862	2.4844726904889525	0.0	0.5569724315270023	0.0	0.28577580022288	0.5237117193398055	0.5237117193398055	1.7721261090417415	0.317577783863458	0.7713673368055074	0.22863266319449288	0.005084815013431726	2.586759679972356	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1168000	-8960.24367919993	-8527.765057064995	-432.4786221349349	-8527.765057064995	11.371954251932888	214.82223510472767	75	62	16	84	1	1.4926501305318036	2.396943108900359	0.0	0.5894118180502783	0.0	0.22497574638923254	0.5113453547248943	0.5113453547248943	1.9469555992820082	0.34649817847254083	0.3934217679722466	0.6065782320277537	0.005084615184233319	2.545623953103383	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
1169000	-8955.40739302804	-8525.164597518398	-430.24279550964144	-8525.164597518398	10.212388792728172	214.88361820182365	75	57	11	89	1	1.6831887073954646	2.423379284091677	0.0	0.5652185173192665	0.0	0.23980249924181388	0.48353991122198314	0.48353991122198314	1.8888691434368303	0.513315441170869	0.3934217679722466	0.6065782320277537	0.004765905915286354	2.545623953103383	0.23363156778141336	0.2674431330816942	0.2472574256488432	0.2516678734880493
