AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Arkansas,All,2015-16,49,6.8,0,43,628,null
State,Arkansas,All,2015-16,50,9.7,0,58,595,null
State,Arkansas,All,2015-16,51,7.9,0,48,605,null
State,Arkansas,All,2015-16,52,8,0,45,566,null
State,Arkansas,All,2015-16,1,7.4,0,48,649,null
State,Arkansas,All,2015-16,2,9.4,1,59,641,null
State,Arkansas,All,2015-16,3,9.3,0,55,592,null
State,Arkansas,All,2015-16,4,8.7,0,55,632,null
State,Arkansas,All,2015-16,5,8.9,1,54,616,null
State,Arkansas,All,2015-16,6,9,0,56,624,null
State,Arkansas,All,2015-16,7,8,0,47,584,null
State,Arkansas,All,2015-16,8,7.7,0,49,639,null
State,Arkansas,All,2015-16,9,8.3,1,49,604,null
State,Arkansas,All,2015-16,10,7.9,2,46,605,null
State,Arkansas,All,2015-16,11,6.7,3,41,654,null
State,Arkansas,All,2015-16,12,7.8,0,48,613,null
State,Arkansas,All,2015-16,13,7.2,1,48,680,null
State,Arkansas,All,2015-16,14,9.2,0,57,621,null
State,Arkansas,All,2015-16,15,8.5,2,50,614,null
State,Arkansas,All,2015-16,16,9.6,0,59,612,null
State,Arkansas,All,2015-16,17,6.6,1,38,587,null
State,Arkansas,All,2015-16,18,7.7,0,44,569,null
State,Arkansas,All,2015-16,19,8.6,1,48,570,null
State,Arkansas,All,2015-16,20,6.7,0,40,601,null
State,Arkansas,All,2015-16,21,6.3,0,36,567,null
State,Arkansas,All,2015-16,22,6.3,0,38,604,null
State,Arkansas,All,2015-16,23,8.7,0,53,609,null
State,Arkansas,All,2015-16,24,7.1,0,40,561,null
State,Arkansas,All,2015-16,25,6.4,0,37,577,null
State,Arkansas,All,2015-16,26,6.9,0,41,594,null
State,Arkansas,All,2015-16,27,5.6,0,35,621,null
State,Arkansas,All,2015-16,28,7.9,0,49,621,null
State,Arkansas,All,2015-16,29,6.7,0,39,579,null
State,Arkansas,All,2015-16,30,7.2,0,40,558,null
State,Arkansas,All,2015-16,31,7.1,0,39,547,null
State,Arkansas,All,2015-16,32,5.3,0,30,571,null
State,Arkansas,All,2015-16,33,6.6,0,38,579,null
State,Arkansas,All,2015-16,34,5.3,1,29,562,null
State,Arkansas,All,2015-16,35,7.8,0,43,549,null
State,Arkansas,All,2015-16,36,6.6,0,43,651,null
State,Arkansas,All,2015-16,37,6.6,0,38,573,null
State,Arkansas,All,2015-16,38,6.5,0,37,571,null
State,Arkansas,All,2015-16,39,9.5,0,52,545,null
State,California,All,2015-16,40,7.1,0,338,"4,759",null
State,California,All,2015-16,41,6.7,0,321,"4,821",null
State,California,All,2015-16,42,7.1,3,321,"4,565",null
State,California,All,2015-16,43,7,2,322,"4,641",null
State,California,All,2015-16,44,7.7,2,365,"4,767",null
State,California,All,2015-16,45,7.5,1,376,"4,999",null
State,California,All,2015-16,46,7.7,0,403,"5,225",null
State,California,All,2015-16,47,8.4,1,423,"5,036",null
State,California,All,2015-16,48,8.5,1,436,"5,162",null
State,California,All,2015-16,49,8.1,4,422,"5,271",null
State,California,All,2015-16,50,7.4,5,386,"5,290",null
State,California,All,2015-16,51,7.9,3,424,"5,411",null
State,California,All,2015-16,52,9.1,3,500,"5,516",null
State,California,All,2015-16,1,8.9,4,508,"5,736",null
State,California,All,2015-16,2,9.7,4,536,"5,578",null
State,California,All,2015-16,3,9.9,9,518,"5,336",null
State,California,All,2015-16,4,8.6,7,440,"5,182",null
State,California,All,2015-16,5,8.2,11,425,"5,341",null
State,California,All,2015-16,6,8.6,18,458,"5,538",null
State,California,All,2015-16,7,9.3,29,490,"5,557",null
State,California,All,2015-16,8,10.6,31,546,"5,460",null
State,California,All,2015-16,9,10.3,34,531,"5,505",null
State,California,All,2015-16,10,10,35,489,"5,249",null
State,California,All,2015-16,11,9.4,20,492,"5,433",null
State,California,All,2015-16,12,8.8,23,437,"5,210",null
State,California,All,2015-16,13,8.3,14,412,"5,139",null
State,California,All,2015-16,14,8.1,13,406,"5,164",null
State,California,All,2015-16,15,8.1,12,402,"5,113",null
State,California,All,2015-16,16,7.7,9,366,"4,886",null
State,California,All,2015-16,17,7.4,4,355,"4,870",null
State,California,All,2015-16,18,8,3,391,"4,934",null
State,California,All,2015-16,19,7.2,3,340,"4,781",null
State,California,All,2015-16,20,7.5,3,348,"4,657",null
State,California,All,2015-16,21,7.1,4,332,"4,724",null
State,California,All,2015-16,22,6.6,2,313,"4,790",null
State,California,All,2015-16,23,7.3,3,333,"4,575",null
State,California,All,2015-16,24,6.4,3,292,"4,587",null
State,California,All,2015-16,25,5.9,1,283,"4,782",null
State,California,All,2015-16,26,6.9,1,331,"4,822",null
State,California,All,2015-16,27,6.5,2,294,"4,559",null
State,California,All,2015-16,28,6.6,1,300,"4,557",null
State,California,All,2015-16,29,7.3,0,341,"4,695",null
State,California,All,2015-16,30,6.7,1,311,"4,688",null
State,California,All,2015-16,31,6.7,0,313,"4,681",null
State,California,All,2015-16,32,6.6,0,295,"4,491",null
State,California,All,2015-16,33,6.8,1,309,"4,575",null
State,California,All,2015-16,34,7.3,0,343,"4,708",null
State,California,All,2015-16,35,6,2,278,"4,652",null
State,California,All,2015-16,36,6.9,0,323,"4,650",null
State,California,All,2015-16,37,6.8,0,320,"4,689",null
State,California,All,2015-16,38,6.3,2,300,"4,790",null
State,California,All,2015-16,39,6.2,1,297,"4,776",null
State,Colorado,All,2015-16,40,5.8,0,38,654,null
State,Colorado,All,2015-16,41,3.8,0,26,676,null
State,Colorado,All,2015-16,42,5.4,0,35,645,null
State,Colorado,All,2015-16,43,4.8,1,32,685,null
State,Colorado,All,2015-16,44,6.6,0,47,713,null
State,Colorado,All,2015-16,45,6,0,43,718,null
State,Colorado,All,2015-16,46,4.4,0,31,705,null
State,Colorado,All,2015-16,47,5.4,0,38,698,null
State,Colorado,All,2015-16,48,5.8,0,41,710,null
State,Colorado,All,2015-16,49,5.9,0,44,751,null
State,Colorado,All,2015-16,50,5.4,0,39,720,null
State,Colorado,All,2015-16,51,5.7,1,41,735,null
State,Colorado,All,2015-16,52,7.3,1,53,742,null
State,Colorado,All,2015-16,1,6.1,0,48,786,null
State,Colorado,All,2015-16,2,8.7,2,67,796,null
State,Colorado,All,2015-16,3,6.7,0,47,700,null
State,Colorado,All,2015-16,4,7.1,1,55,784,null
State,Colorado,All,2015-16,5,7.7,1,52,692,null
State,Colorado,All,2015-16,6,5.4,1,41,775,null
State,Colorado,All,2015-16,7,5.7,2,42,772,null
State,Colorado,All,2015-16,8,8,3,56,734,null
State,Colorado,All,2015-16,9,7.7,3,53,726,null
State,Colorado,All,2015-16,10,8.9,10,59,771,null
State,Colorado,All,2015-16,11,7.3,4,51,751,null
State,Colorado,All,2015-16,12,7.5,6,55,810,null
State,Colorado,All,2015-16,13,7.1,4,51,780,null
State,Colorado,All,2015-16,14,6.2,4,42,740,null
State,Colorado,All,2015-16,15,6.7,5,45,749,null
State,Colorado,All,2015-16,16,6.4,3,42,708,null
State,Colorado,All,2015-16,17,7.1,3,48,715,null
State,Colorado,All,2015-16,18,6.3,2,48,797,null
State,Colorado,All,2015-16,19,5.6,4,38,752,null
State,Colorado,All,2015-16,20,5.4,2,36,709,null
State,Colorado,All,2015-16,21,5.3,1,35,677,null
State,Colorado,All,2015-16,22,5.8,0,38,659,null
State,Colorado,All,2015-16,23,4.2,0,29,688,null
State,Colorado,All,2015-16,24,4.6,0,31,675,null
State,Colorado,All,2015-16,25,5.1,0,33,644,null
State,Colorado,All,2015-16,26,6.9,0,47,681,null
State,Colorado,All,2015-16,27,3.5,0,23,663,null
State,Colorado,All,2015-16,28,6.3,0,43,680,null
State,Colorado,All,2015-16,29,4.3,1,29,692,null
State,Colorado,All,2015-16,30,5.1,0,35,693,null
State,Colorado,All,2015-16,31,5.5,0,38,686,null
State,Colorado,All,2015-16,32,3.5,0,22,622,null
State,Colorado,All,2015-16,33,3.3,0,22,658,null
State,Colorado,All,2015-16,34,3.5,0,24,692,null
State,Colorado,All,2015-16,35,5.2,0,36,689,null
State,Colorado,All,2015-16,36,3.6,0,25,685,null
State,Colorado,All,2015-16,37,4.4,0,29,653,null
State,Colorado,All,2015-16,38,5.3,1,35,679,null
State,Colorado,All,2015-16,39,5.4,0,37,690,null
State,Connecticut,All,2015-16,40,6.3,0,38,600,null
State,Connecticut,All,2015-16,41,5.6,0,32,567,null
State,Connecticut,All,2015-16,42,4.5,0,27,606,null
State,Connecticut,All,2015-16,43,4.6,0,26,562,null
State,Connecticut,All,2015-16,44,5.8,0,35,601,null
State,Connecticut,All,2015-16,45,7.4,1,41,569,null
State,Connecticut,All,2015-16,46,6.3,0,40,635,null
State,Connecticut,All,2015-16,47,7.1,0,43,605,null
State,Connecticut,All,2015-16,48,6.1,1,34,571,null
State,Connecticut,All,2015-16,49,5,0,28,561,null
State,Connecticut,All,2015-16,50,5.6,0,31,553,null
State,Connecticut,All,2015-16,51,6.5,0,35,541,null
State,Connecticut,All,2015-16,52,7.7,1,41,547,null
State,Connecticut,All,2015-16,1,7.1,0,45,632,null
State,Connecticut,All,2015-16,2,8.6,1,51,607,null
State,Connecticut,All,2015-16,3,6.4,0,39,613,null
State,Connecticut,All,2015-16,4,9,0,55,609,null
State,Connecticut,All,2015-16,5,8.1,1,51,643,null
State,Connecticut,All,2015-16,6,6.4,1,39,622,null
State,Connecticut,All,2015-16,7,6.1,1,36,606,null
State,Connecticut,All,2015-16,8,6.6,0,38,580,null
State,Connecticut,All,2015-16,9,8.2,1,57,706,null
State,Connecticut,All,2015-16,10,8.8,7,49,635,null
State,Connecticut,All,2015-16,11,7.7,5,40,583,null
State,Connecticut,All,2015-16,12,9.1,5,52,625,null
State,Connecticut,All,2015-16,13,9.9,3,53,564,null
State,Connecticut,All,2015-16,14,6.6,5,38,647,null
State,Connecticut,All,2015-16,15,6.7,3,37,598,null
State,Connecticut,All,2015-16,16,7.4,1,47,651,null
State,Connecticut,All,2015-16,17,8,1,44,563,null
State,Connecticut,All,2015-16,18,7.1,2,39,575,null
State,Connecticut,All,2015-16,19,6.9,2,38,578,null
State,Connecticut,All,2015-16,20,6,0,32,529,null
State,Connecticut,All,2015-16,21,8.1,1,43,544,null
State,Connecticut,All,2015-16,22,3.9,0,22,563,null
State,Connecticut,All,2015-16,23,5.1,0,28,554,null
State,Connecticut,All,2015-16,24,6.5,0,38,582,null
State,Connecticut,All,2015-16,25,5.7,0,31,541,null
State,Connecticut,All,2015-16,26,4.2,0,23,544,null
State,Connecticut,All,2015-16,27,6.9,0,37,533,null
State,Connecticut,All,2015-16,28,7.5,1,41,563,null
State,Connecticut,All,2015-16,29,5.8,0,31,535,null
State,Connecticut,All,2015-16,30,7.3,0,34,468,null
State,Connecticut,All,2015-16,31,6.8,0,38,558,null
State,Connecticut,All,2015-16,32,7.9,0,40,508,null
State,Connecticut,All,2015-16,33,5.9,0,34,576,null
State,Connecticut,All,2015-16,34,4.9,0,27,548,null
State,Connecticut,All,2015-16,35,6.9,0,35,509,null
State,Connecticut,All,2015-16,36,5.9,0,32,543,null
State,Connecticut,All,2015-16,37,5.2,0,27,523,null
State,Connecticut,All,2015-16,38,3.9,0,20,510,null
State,Connecticut,All,2015-16,39,8.1,1,43,545,null
State,Delaware,All,2015-16,40,7.5,0,12,161,null
State,Delaware,All,2015-16,41,4.7,0,7,149,null
State,Delaware,All,2015-16,42,5.8,0,10,173,null
State,Delaware,All,2015-16,43,4.2,0,7,165,null
State,Delaware,All,2015-16,44,8.9,0,14,158,null
State,Delaware,All,2015-16,45,3.8,0,6,159,null
State,Delaware,All,2015-16,46,8.8,0,14,160,null
State,Delaware,All,2015-16,47,4.5,0,7,157,null
State,Delaware,All,2015-16,48,3.9,0,6,155,null
State,Delaware,All,2015-16,49,2.4,0,4,166,null
State,Delaware,All,2015-16,50,7.4,0,13,175,null
State,Delaware,All,2015-16,51,4.5,0,7,155,null
State,Delaware,All,2015-16,52,8.7,0,13,149,null
State,Delaware,All,2015-16,1,2.6,0,5,191,null
State,Delaware,All,2015-16,2,10.4,0,19,183,null
State,Delaware,All,2015-16,3,10,0,18,180,null
State,Delaware,All,2015-16,4,9.1,0,17,187,null
State,Delaware,All,2015-16,5,6.3,0,11,175,null
State,Delaware,All,2015-16,6,9.8,0,16,164,null
State,Delaware,All,2015-16,7,4.9,0,9,184,null
State,Delaware,All,2015-16,8,9.3,0,15,162,null
State,Delaware,All,2015-16,9,4.4,0,7,158,null
State,Delaware,All,2015-16,10,4.4,0,8,180,null
State,Delaware,All,2015-16,11,4.1,2,6,195,null
State,Delaware,All,2015-16,12,8,2,12,175,null
State,Delaware,All,2015-16,13,2.7,0,5,187,null
State,Delaware,All,2015-16,14,7.5,1,11,159,null
State,Delaware,All,2015-16,15,5,1,7,161,null
State,Delaware,All,2015-16,16,3.8,0,7,185,null
State,Delaware,All,2015-16,17,6.2,2,7,146,null
State,Delaware,All,2015-16,18,4,0,6,151,null
State,Delaware,All,2015-16,19,4.6,0,8,174,null
State,Delaware,All,2015-16,20,8.8,0,13,148,null
State,Delaware,All,2015-16,21,9.2,0,16,174,null
State,Delaware,All,2015-16,22,5.9,0,10,170,null
State,Delaware,All,2015-16,23,3.5,0,6,170,null
State,Delaware,All,2015-16,24,5.9,0,10,169,null
State,Delaware,All,2015-16,25,4.9,0,7,143,null
State,Delaware,All,2015-16,26,1.9,0,3,161,null
State,Delaware,All,2015-16,27,5.6,0,9,160,null
State,Delaware,All,2015-16,28,8.6,0,13,152,null
State,Delaware,All,2015-16,29,5.8,0,9,156,null
State,Delaware,All,2015-16,30,7,0,10,143,null
State,Delaware,All,2015-16,31,6.8,0,10,146,null
State,Delaware,All,2015-16,32,3.6,0,7,194,null
State,Delaware,All,2015-16,33,7.2,0,13,180,null
State,Delaware,All,2015-16,34,5.3,0,8,152,null
State,Delaware,All,2015-16,35,10.6,0,17,161,null
State,Delaware,All,2015-16,36,4.5,0,8,178,null
State,Delaware,All,2015-16,37,9.4,0,15,159,null
State,Delaware,All,2015-16,38,5.6,0,10,179,null
State,Delaware,All,2015-16,39,4.2,0,7,168,null
State,District of Columbia,All,2015-16,40,6.1,0,5,82,null
State,District of Columbia,All,2015-16,41,8.4,0,8,95,null
State,District of Columbia,All,2015-16,42,4.4,0,5,113,null
State,District of Columbia,All,2015-16,43,3.6,0,3,83,null
State,District of Columbia,All,2015-16,44,7.1,0,7,98,null
State,District of Columbia,All,2015-16,45,9.6,1,7,83,null
State,District of Columbia,All,2015-16,46,8.1,0,7,86,null
State,District of Columbia,All,2015-16,47,11.3,0,12,106,null
State,District of Columbia,All,2015-16,48,4.3,0,4,92,null
State,District of Columbia,All,2015-16,49,9.7,0,9,93,null
State,District of Columbia,All,2015-16,50,4.4,0,4,90,null
State,District of Columbia,All,2015-16,51,4.2,0,4,95,null
State,District of Columbia,All,2015-16,52,8,0,7,87,null
State,District of Columbia,All,2015-16,1,5.2,0,5,96,null
State,District of Columbia,All,2015-16,2,8.7,0,9,104,null
State,District of Columbia,All,2015-16,3,3.2,0,3,95,null
State,District of Columbia,All,2015-16,4,9.4,0,10,106,null
State,District of Columbia,All,2015-16,5,5.6,0,5,90,null
State,District of Columbia,All,2015-16,6,11,0,11,100,null
State,District of Columbia,All,2015-16,7,5.5,0,6,109,null
State,District of Columbia,All,2015-16,8,4.6,0,4,87,null
State,District of Columbia,All,2015-16,9,5.9,0,6,101,null
State,District of Columbia,All,2015-16,10,7,1,7,114,null
State,District of Columbia,All,2015-16,11,4.8,1,3,84,null
State,District of Columbia,All,2015-16,12,11.6,0,11,95,null
State,District of Columbia,All,2015-16,13,7.9,1,7,101,null
State,District of Columbia,All,2015-16,14,8.2,0,9,110,null
State,District of Columbia,All,2015-16,15,4.4,0,4,90,null
State,District of Columbia,All,2015-16,16,4.3,0,4,94,null
State,District of Columbia,All,2015-16,17,3.7,0,4,107,null
State,District of Columbia,All,2015-16,18,4.4,0,4,90,null
State,District of Columbia,All,2015-16,19,2.5,0,2,80,null
State,District of Columbia,All,2015-16,20,9,0,7,78,null
State,District of Columbia,All,2015-16,21,11,1,9,91,null
State,District of Columbia,All,2015-16,22,5.6,0,5,89,null
State,District of Columbia,All,2015-16,23,0.9,0,1,113,null
State,District of Columbia,All,2015-16,24,3.4,0,3,87,null
State,District of Columbia,All,2015-16,25,5.2,0,5,97,null
State,District of Columbia,All,2015-16,26,2.2,0,2,90,null
State,District of Columbia,All,2015-16,27,3.7,0,3,82,null
State,District of Columbia,All,2015-16,28,1.3,0,1,76,null
State,District of Columbia,All,2015-16,29,8.3,0,8,96,null
State,District of Columbia,All,2015-16,30,2,0,2,102,null
State,District of Columbia,All,2015-16,31,2.7,0,2,73,null
State,District of Columbia,All,2015-16,32,5.3,0,5,95,null
State,District of Columbia,All,2015-16,33,6.1,0,6,98,null
State,District of Columbia,All,2015-16,34,6.9,0,7,101,null
State,District of Columbia,All,2015-16,35,4,0,4,99,null
State,District of Columbia,All,2015-16,36,2.2,0,2,89,null
State,District of Columbia,All,2015-16,37,5.9,0,5,85,null
State,District of Columbia,All,2015-16,38,4,0,4,100,null
State,District of Columbia,All,2015-16,39,7.4,0,7,95,null
State,Florida,All,2015-16,40,5.1,1,184,"3,604",null
State,Florida,All,2015-16,41,5.2,1,183,"3,521",null
State,Florida,All,2015-16,42,5.1,0,183,"3,606",null
State,Florida,All,2015-16,43,5.2,1,183,"3,510",null
State,Florida,All,2015-16,44,5.7,2,203,"3,613",null
State,Florida,All,2015-16,45,4.8,0,168,"3,482",null
State,Florida,All,2015-16,46,4.9,0,176,"3,595",null
State,Florida,All,2015-16,47,4.9,0,175,"3,565",null
State,Florida,All,2015-16,48,5.1,4,184,"3,675",null
State,Florida,All,2015-16,49,4.8,1,176,"3,688",null
State,Florida,All,2015-16,50,5.9,1,213,"3,636",null
State,Florida,All,2015-16,51,5.4,0,202,"3,769",null
State,Florida,All,2015-16,52,6,1,218,"3,671",null
State,Florida,All,2015-16,1,6.1,1,230,"3,804",null
State,Florida,All,2015-16,2,5.8,1,220,"3,837",null
State,Florida,All,2015-16,3,5.8,1,227,"3,904",null
State,Florida,All,2015-16,4,6,3,230,"3,910",null
State,Florida,All,2015-16,5,6.3,8,243,"3,986",null
State,Florida,All,2015-16,6,5.9,6,235,"4,076",null
State,Florida,All,2015-16,7,6.4,13,238,"3,933",null
State,Florida,All,2015-16,8,6.7,17,251,"4,023",null
State,Florida,All,2015-16,9,6.9,14,264,"4,055",null
State,Florida,All,2015-16,10,6.4,17,249,"4,140",null
State,Florida,All,2015-16,11,6.8,20,253,"4,024",null
State,Florida,All,2015-16,12,6.8,20,252,"3,973",null
State,Florida,All,2015-16,13,5.9,17,212,"3,876",null
State,Florida,All,2015-16,14,6.4,9,244,"3,923",null
State,Florida,All,2015-16,15,6.5,11,237,"3,789",null
State,Florida,All,2015-16,16,5.8,8,214,"3,796",null
State,Florida,All,2015-16,17,5.9,6,212,"3,710",null
State,Florida,All,2015-16,18,5.6,4,205,"3,726",null
State,Florida,All,2015-16,19,5.1,3,189,"3,767",null
State,Florida,All,2015-16,20,5.4,0,198,"3,670",null
State,Florida,All,2015-16,21,6.5,2,234,"3,649",null
State,Florida,All,2015-16,22,5.5,2,200,"3,661",null
State,Florida,All,2015-16,23,6.1,1,214,"3,528",null
State,Florida,All,2015-16,24,5.8,2,213,"3,705",null
State,Florida,All,2015-16,25,5.5,0,197,"3,559",null
State,Florida,All,2015-16,26,5.2,0,188,"3,593",null
State,Florida,All,2015-16,27,5.3,2,192,"3,633",null
State,Florida,All,2015-16,28,4.7,0,179,"3,776",null
State,Florida,All,2015-16,29,5.3,1,194,"3,663",null
State,Florida,All,2015-16,30,4.3,0,154,"3,610",null
State,Florida,All,2015-16,31,5.1,0,188,"3,651",null
State,Florida,All,2015-16,32,4.5,0,166,"3,678",null
State,Florida,All,2015-16,33,5.1,1,182,"3,592",null
State,Florida,All,2015-16,34,6,1,213,"3,583",null
State,Florida,All,2015-16,35,5.6,2,202,"3,665",null
State,Florida,All,2015-16,36,5.1,0,183,"3,623",null
State,Florida,All,2015-16,37,6.2,3,219,"3,575",null
State,Florida,All,2015-16,38,5.7,2,204,"3,622",null
State,Florida,All,2015-16,39,5.1,1,185,"3,646",null
State,Georgia,All,2015-16,40,5.6,1,81,"1,456",null
State,Georgia,All,2015-16,41,5.1,0,75,"1,466",null
State,Georgia,All,2015-16,42,5.5,1,82,"1,514",null
State,Georgia,All,2015-16,43,4.7,0,73,"1,568",null
State,Georgia,All,2015-16,44,5.7,1,89,"1,571",null
State,Georgia,All,2015-16,45,5.2,1,78,"1,518",null
State,Georgia,All,2015-16,46,5.6,0,86,"1,546",null
State,Georgia,All,2015-16,47,6.2,0,98,"1,576",null
State,Georgia,All,2015-16,48,5.4,0,85,"1,583",null
State,Georgia,All,2015-16,49,5.3,0,89,"1,695",null
State,Georgia,All,2015-16,50,5.4,1,83,"1,561",null
State,Georgia,All,2015-16,51,4.8,0,77,"1,617",null
State,Georgia,All,2015-16,52,6.3,1,97,"1,555",null
State,Georgia,All,2015-16,1,7.7,1,125,"1,637",null
State,Georgia,All,2015-16,2,5.5,1,90,"1,662",null
State,Georgia,All,2015-16,3,5.8,0,95,"1,651",null
State,Georgia,All,2015-16,4,6.5,0,108,"1,665",null
State,Georgia,All,2015-16,5,6.5,1,103,"1,596",null
State,Georgia,All,2015-16,6,6.4,1,109,"1,706",null
State,Georgia,All,2015-16,7,5.8,3,90,"1,610",null
State,Georgia,All,2015-16,8,6.7,2,106,"1,618",null
State,Georgia,All,2015-16,9,5.9,4,90,"1,592",null
State,Georgia,All,2015-16,10,6.8,8,107,"1,689",null
State,Georgia,All,2015-16,11,7.6,2,126,"1,685",null
State,Georgia,All,2015-16,12,6,7,85,"1,535",null
State,Georgia,All,2015-16,13,6.7,7,100,"1,597",null
State,Georgia,All,2015-16,14,6.4,3,96,"1,551",null
State,Georgia,All,2015-16,15,7.3,3,114,"1,601",null
State,Georgia,All,2015-16,16,5.8,2,88,"1,553",null
State,Georgia,All,2015-16,17,5.7,2,83,"1,495",null
State,Georgia,All,2015-16,18,5.8,2,81,"1,439",null
State,Georgia,All,2015-16,19,4.9,0,75,"1,542",null
State,Georgia,All,2015-16,20,5.4,0,80,"1,470",null
State,Georgia,All,2015-16,21,5.2,0,75,"1,452",null
State,Georgia,All,2015-16,22,4.5,0,66,"1,464",null
State,Georgia,All,2015-16,23,6.1,0,95,"1,546",null
State,Georgia,All,2015-16,24,5.1,1,78,"1,558",null
State,Georgia,All,2015-16,25,5.8,1,83,"1,454",null
State,Georgia,All,2015-16,26,4.2,0,60,"1,445",null
State,Georgia,All,2015-16,27,5.4,0,79,"1,467",null
State,Georgia,All,2015-16,28,5.3,0,78,"1,473",null
State,Georgia,All,2015-16,29,4.6,0,69,"1,508",null
State,Georgia,All,2015-16,30,4.7,0,71,"1,504",null
State,Georgia,All,2015-16,31,4.7,0,72,"1,530",null
State,Georgia,All,2015-16,32,4.7,0,73,"1,542",null
State,Georgia,All,2015-16,33,5.2,0,76,"1,475",null
